ContentObjectId,OrgUnitId,Title,ContentObjectType,CompletionType,ParentContentObjectId,Location,StartDate,EndDate,DueDate,ObjectId1,ObjectId2,ObjectId3,LastModified,IsDeleted,SortOrder,Depth,ToolId,IsHidden,ResultId,DeletedDate,CreatedBy,LastModifiedBy,DeletedBy
1132,6667,temp1601934638750,Module,Auto,0,,,,,,,,2020-10-05T21:50:38.8200000Z,1,167,1,,True,,2020-10-05T21:50:39.2770000Z,174,174,174
1131,6667,Simple File Upload,Topic,Auto,1130,custom_widgets/photo-bulletin/img/1601934637978_1601934582750_Screen_Shot_2020_10_05_at_4.49.26_PM.png,,,,,,,2020-10-05T21:50:38.5030000Z,1,164,2,,False,,2020-10-05T21:50:38.6630000Z,174,174,174
1130,6667,temp1601934637981,Module,Auto,0,,,,,,,,2020-10-05T21:50:38.0730000Z,1,163,1,,True,,2020-10-05T21:50:38.6800000Z,174,174,174
1129,6667,Simple File Upload,Topic,Auto,1128,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-05T21:48:36.0870000Z,1,160,2,,False,,2020-10-05T21:48:36.2600000Z,174,174,174
1128,6667,temp1601934515696,Module,Auto,0,,,,,,,,2020-10-05T21:48:35.7730000Z,1,159,1,,True,,2020-10-05T21:48:36.2770000Z,174,174,174
1127,6667,Simple File Upload,Topic,Auto,1126,custom_widgets/photo-bulletin/img/1601934514987_1601934491029_download.png,,,,,,,2020-10-05T21:48:35.4430000Z,1,156,2,,False,,2020-10-05T21:48:35.6200000Z,174,174,174
1126,6667,temp1601934514989,Module,Auto,0,,,,,,,,2020-10-05T21:48:35.0830000Z,1,155,1,,True,,2020-10-05T21:48:35.6200000Z,174,174,174
1125,6667,Simple File Upload,Topic,Auto,1124,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-05T21:46:24.9070000Z,1,152,2,,False,,2020-10-05T21:46:25.0600000Z,174,174,174
1124,6667,temp1601934384595,Module,Auto,0,,,,,,,,2020-10-05T21:46:24.6700000Z,1,151,1,,True,,2020-10-05T21:46:25.0770000Z,174,174,174
1123,6667,Simple File Upload,Topic,Auto,1122,custom_widgets/photo-bulletin/img/1601934383757_1601934366842_AXKFX4CA.png,,,,,,,2020-10-05T21:46:24.3530000Z,1,148,2,,False,,2020-10-05T21:46:24.5100000Z,174,174,174
1122,6667,temp1601934383759,Module,Auto,0,,,,,,,,2020-10-05T21:46:23.8500000Z,1,147,1,,True,,2020-10-05T21:46:24.5100000Z,174,174,174
1121,6667,Simple File Upload,Topic,Auto,1120,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-05T21:43:17.2170000Z,1,144,2,,False,,2020-10-05T21:43:17.3900000Z,174,174,174
1120,6667,temp1601934196870,Module,Auto,0,,,,,,,,2020-10-05T21:43:16.9670000Z,1,143,1,,True,,2020-10-05T21:43:17.3900000Z,174,174,174
1119,6667,Simple File Upload,Topic,Auto,1118,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-05T21:42:58.9530000Z,1,140,2,,False,,2020-10-05T21:42:59.1100000Z,174,174,174
1118,6667,temp1601934178619,Module,Auto,0,,,,,,,,2020-10-05T21:42:58.7030000Z,1,139,1,,True,,2020-10-05T21:42:59.1270000Z,174,174,174
1117,6667,Simple File Upload,Topic,Auto,1116,custom_widgets/photo-bulletin/img/1601934177744_1601934157649_D2L_Logo.png,,,,,,,2020-10-05T21:42:58.2370000Z,1,136,2,,False,,2020-10-05T21:42:58.5030000Z,174,174,174
1116,6667,temp1601934177747,Module,Auto,0,,,,,,,,2020-10-05T21:42:57.8470000Z,1,135,1,,True,,2020-10-05T21:42:58.5470000Z,174,174,174
1115,6667,Visit Our Sponsors,Topic,Auto,1091,Visit Our Sponors.html,,,,,,,2020-10-06T16:23:15.7670000Z,0,124,2,,False,,,174,174,
1114,6667,View our Course,Topic,Auto,1111,https://enterprisence.brightspace.com/d2l/le/discovery/view/course/6665,,,,,,,2020-10-05T21:39:15.7900000Z,1,109,3,,False,,2020-10-06T16:08:59.5500000Z,174,,174
1113,6667,Find Out More,Topic,Auto,1111,Find Out More.html,,,,,,,2020-10-06T19:20:04.1770000Z,0,107,3,,False,,,174,174,
1112,6667,Brightspace Functionality for Corporate Customers,Topic,Auto,1111,https://enterprisence.brightspace.com/d2l/lor/viewer/view.d2l?ou={orgUnitId}&loIdentId=12,,,,,,,2020-10-05T21:26:40.7300000Z,0,105,3,,False,,,174,,
1111,6667,D2L,Module,Auto,1091,,,,,,,,2020-10-05T21:23:35.6870000Z,0,104,2,,False,,,174,174,
1107,6667,Antonio Marcus and Sharon Klefbom on the Future of Associations post COVID-19,Topic,Auto,1082,Live Sessions.html,,,,,,,2020-09-30T21:52:01.9170000Z,0,34,2,,False,,,169,169,
1106,6667,Conference Introduction,Topic,Auto,1105,"Welcome, {FirstName}!.html",,,,,,,2020-09-24T19:28:37.6230000Z,0,2,2,,False,,,174,174,
1105,6667,Welcome,Module,Auto,0,,,,,,,,2020-09-16T19:05:50.3400000Z,0,1,1,,False,,,174,,
1097,6667,About Initech,Topic,Auto,1096,About Initech.html,,,,,,,2020-10-06T16:14:22.0230000Z,0,121,3,,False,,,174,174,
1096,6667,Initech,Module,Auto,1091,,,,,,,,2020-09-11T18:38:08.3230000Z,0,120,2,,False,,,174,,
1095,6667,Ask Vendor X a question,Topic,Auto,1092,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=discuss&rCode=8EA6AEF1-3833-440B-BD27-96168783F19E-23395,,,,,37,,2020-09-11T18:38:08.2370000Z,0,117,3,3000,False,,,174,,
1094,6667,Vendor X Demo of Product Y,Topic,Auto,1092,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=lti&rcode=8EA6AEF1-3833-440B-BD27-96168783F19E-23380&srcou=6667,,,,78,,,2020-09-11T18:38:08.2200000Z,1,115,3,390000,False,,2020-10-01T21:27:20.8430000Z,174,,
1093,6667,VENDOR X,Topic,Auto,1092,VENDOR X.html,,,,,,,2020-10-06T16:15:13.2270000Z,0,113,3,,False,,,174,174,
1092,6667,Vendor X,Module,Auto,1091,,,,,,,,2020-09-11T18:38:08.1300000Z,0,112,2,,False,,,174,,
1091,6667,Expo,Module,Auto,0,,,,,,,,2020-10-06T16:21:21.7130000Z,0,103,1,,False,,,174,174,
1090,6667,Virtual Coupon Code,Topic,Auto,1088,Virtual Coupon Code.pdf,,,,,,,2020-09-11T18:38:08.0170000Z,0,48,2,,False,,,174,,
1089,6667,Take Away PPT,Topic,Auto,1088,Take Away PPT.pptx,,,,,,,2020-09-11T18:38:07.9830000Z,0,46,2,,False,,,174,,
1088,6667,Takeaways,Module,Auto,0,,,,,,,,2020-09-11T18:38:07.9870000Z,0,45,1,,False,,,174,,
1087,6667,Association Coffee Drop-In (1),Topic,Auto,1085,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=lti&rcode=8EA6AEF1-3833-440B-BD27-96168783F19E-23404&srcou=6667,,,,72,,,2020-09-11T18:38:07.9070000Z,1,40,2,390000,False,,2020-10-01T21:28:55.5030000Z,174,,
1086,6667,Networking Session on Expanding your Association Footprint,Topic,Auto,1085,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=lti&rcode=8EA6AEF1-3833-440B-BD27-96168783F19E-23406&srcou=6667,,,,77,,,2020-09-11T18:38:07.8600000Z,1,38,2,390000,False,,2020-10-01T21:29:33.6600000Z,174,,
1085,6667,Networking Sessions Sponsored by Vendor X,Module,Auto,0,,,,,,,,2020-10-05T21:39:54.2400000Z,0,37,1,,False,,,174,174,
1084,6667,Antonio Marcus and Sharon Klefbom on the Future of Associations post COVID-19,Topic,Auto,1082,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=lti&rcode=8EA6AEF1-3833-440B-BD27-96168783F19E-23376&srcou=6667,,,,71,,,2020-09-11T18:38:07.8130000Z,1,32,2,390000,False,,2020-09-30T21:52:53.1100000Z,174,,
1083,6667,Live Weekly Sessions,Topic,Auto,1082,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=checklist&rCode=8EA6AEF1-3833-440B-BD27-96168783F19E-23394,,,,21,,,2020-09-11T18:38:07.7500000Z,0,30,2,61000,False,,,174,,
1082,6667,Live Sessions,Module,Auto,0,,,,,,,,2020-10-06T16:22:00.8330000Z,0,29,1,,False,,,174,174,
1081,6667,Sample Video with Content around it,Topic,Auto,1080,Sample Video with Content around it.html,,,,,,,2020-09-30T19:50:27.2830000Z,0,25,3,,False,,,174,169,
1080,6667,Conference Stream #2,Module,Auto,1075,,,,,,,,2020-09-11T18:38:07.6570000Z,0,24,2,,False,,,174,,
1079,6667,Live Q&A for Pre-Recorded Session,Topic,Auto,1076,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=lti&rcode=8EA6AEF1-3833-440B-BD27-96168783F19E-23397&srcou=6667,,,,76,,,2020-09-11T18:38:07.6100000Z,1,21,3,390000,False,,2020-09-30T19:49:37.3000000Z,174,,169
1078,6667,Authentic Leadership Discussion,Topic,Auto,1076,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=discuss&rCode=8EA6AEF1-3833-440B-BD27-96168783F19E-23374,,,,,36,,2020-09-11T18:38:07.5770000Z,0,19,3,3000,False,,,174,,
1077,6667,Presentation from Guest Speaker,Topic,Auto,1076,https://youtu.be/uK7442NQYiE,,,,,,,2020-09-11T18:38:07.5130000Z,0,17,3,,False,,,174,,
1076,6667,Conference Stream #1,Module,Auto,1075,,,,,,,,2020-09-11T18:38:07.4830000Z,0,16,2,,False,,,174,,
1075,6667,Pre-Recorded Sessions,Module,Auto,0,,,,,,,,2020-10-06T16:07:16.8230000Z,0,15,1,,False,,,174,174,
1074,6667,End of Conference Survey,Topic,Auto,1071,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=survey&rCode=8EA6AEF1-3833-440B-BD27-96168783F19E-23393,2020-06-08T18:18:00.0000000Z,2020-06-12T22:18:00.0000000Z,,54,,,2020-09-11T18:38:07.4370000Z,0,10,2,32000,False,,,174,,
1073,6667,Conference Agenda,Topic,Auto,1071,Conference Agenda.pdf,,,,,,,2020-09-11T18:38:07.3100000Z,0,8,2,,False,,,174,,
1072,6667,Welcome to your Conference!,Topic,Auto,1071,Welcome to your Conference!.html,,,,,,,2020-09-24T19:25:10.8430000Z,1,6,2,,False,,2020-09-24T19:29:11.5970000Z,174,174,174
1071,6667,Getting Started at Your Virtual Conference,Module,Auto,0,,2020-09-15T18:00:00.0000000Z,,,,,,2020-10-06T16:16:06.7730000Z,0,5,1,,False,,,174,174,
1276,6665,Welcome to D2L's Brightspace!,Topic,Auto,1032,d2l:brightspace:content:us-east-1:61a1a19f-0eee-4f37-b7ca-53df6b621937:video:c26f6d2e-8bfd-4200-9a7a-840792450207/latest,,,,,,,2022-01-27T20:49:48.4730000Z,0,0,2,,False,,,174,174,
1275,6665,video test,Topic,Auto,1032,video test.html,,,,,,,2021-11-10T19:55:20.5730000Z,1,14,2,,False,,2021-11-10T19:55:57.2500000Z,174,,174
1274,6665,Vimeo: Add Content,Topic,Auto,1032,Vimeo Add Content.html,,,,,,,2021-11-10T19:53:43.7370000Z,1,12,2,,True,,2021-11-10T19:55:52.0270000Z,174,174,174
1273,6665,The Gay Lea Foods dairy co-operative empowers its members with online learning from D2L.,Topic,Auto,1038,The Gay Lea Foods dairy co-operative empowers its members with online learning from D2L.html,,,,,,,2021-11-10T19:32:39.8500000Z,1,84,2,,False,,2021-11-10T19:36:02.5570000Z,174,,174
1109,6665,Brightspace Functionality for Corporate Customers,Topic,Auto,1038,Brightspace Functionality Infographic - Corporate (1).pdf,,,,,,,2020-10-05T21:25:09.6570000Z,0,70,2,,False,,,174,174,
1045,6665,The Gay Lea Foods dairy co-operative empowers its members with online learning from D2L.,Topic,Auto,1038,https://www.youtube.com/watch?v=IpRO3ryoMgU,,,,,,,2020-09-11T17:48:14.1600000Z,0,82,2,,False,,,174,,
1044,6665,D2L and ANA Transform Continuing Education for America’s Nurses,Topic,Auto,1038,https://www.youtube.com/watch?v=vdNsW9RAzP0,,,,,,,2020-09-11T17:45:25.3270000Z,0,80,2,,False,,,174,,
1043,6665,Success Story: Empower How You Teach,Topic,Auto,1038,D2L_CaseStudy_Arizona.pdf,,,,,,,2020-09-11T17:41:50.0330000Z,0,78,2,,False,,,174,,
1042,6665,Top 6 Time-Saving Tools for Instructors,Topic,Auto,1038,top-6-time-saving-tools-for-instructors.jpg,,,,,,,2020-09-11T17:41:49.9870000Z,1,76,2,,False,,2020-10-05T22:50:46.3830000Z,174,,174
1041,6665,Tips for Learner Success in Brightspace,Topic,Auto,1038,Student Benefits One Pager.pdf,,,,,,,2020-09-11T17:41:49.9530000Z,0,74,2,,False,,,174,,
1040,6665,"Brightspace: Anytime, Anywhere!",Topic,Auto,1038,MobileTwoPagerNov2018.pdf,,,,,,,2020-09-11T17:41:49.9230000Z,0,72,2,,False,,,174,,
1039,6665,"It's not just technology, it's about partnership.",Topic,Auto,1038,Purdue-Beyond-Features-and-Functions-WP-Final-1-1.pdf,,,,,,,2020-09-11T17:41:49.8770000Z,0,68,2,,False,,,174,,
1038,6665,Our Stories,Module,Auto,0,,,,,,,,2020-09-11T17:42:28.9970000Z,0,67,1,,False,,,174,174,
1037,6665,How To Create Automated Messages,Topic,Auto,1032,http://www.youtube.com/watch?v=J-Ax_IkgQH4,,,,,,,2020-09-11T17:41:49.7970000Z,0,10,2,,False,,,174,,
1036,6665,Your Grades Tool,Topic,Auto,1032,QG-View Grades.mp4,,,,,,,2021-06-09T14:14:31.0900000Z,0,8,2,,False,,,174,174,
1035,6665,Create Content with Brightspace Tools,Topic,Auto,1032,QG-Create Content.mp4,,,,,,,2020-09-11T17:41:49.6870000Z,0,6,2,,False,,,174,,
1034,6665,Add your Course Overview,Topic,Auto,1032,QG-Syllabus.mp4,,,,,,,2021-06-09T14:14:33.4000000Z,0,4,2,,False,,,174,174,
1033,6665,Add Existing Content to your Course,Topic,Auto,1032,QG-Add Content.mp4,,,,,,,2020-09-11T17:41:49.4800000Z,0,2,2,,False,,,174,,
1032,6665,Learn Brightspace,Module,Auto,0,,,,,,,,2020-10-06T19:28:45.8330000Z,0,-51,1,,False,,,174,174,
1271,6663,Module 2,Module,Auto,0,,,,,,,,2021-07-29T14:19:51.0200000Z,1,3,1,,True,,2021-07-29T14:20:00.5470000Z,174,174,174
1198,6663,Your First Module,Module,Auto,0,,,,,,,,2021-09-29T18:34:01.8770000Z,0,1,1,,False,,,169,174,
1272,6662,change this,Topic,Auto,1197,https://youtu.be/bAjOUOCIt1U,,,,,,,2021-09-03T16:39:41.7800000Z,1,2,2,,True,,2021-09-03T16:40:02.4530000Z,169,169,169
1197,6662,Your First Module,Module,Auto,0,,,,,,,,2021-02-25T20:53:57.1070000Z,0,1,1,,False,,,169,,
1196,6661,Your First Module,Module,Auto,0,,,,,,,,2021-02-25T20:53:50.0070000Z,0,1,1,,False,,,169,,
1195,6660,Your First Module,Module,Auto,0,,,,,,,,2021-02-25T20:53:44.7100000Z,0,1,1,,False,,,169,,
1192,6657,Untitled,Topic,Auto,958,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=dropbox&rCode=enterprisence-174,,,,24,,,2021-02-16T14:26:11.0330000Z,1,22,2,2000,False,,2021-02-16T14:26:15.5600000Z,174,,174
1190,6657,ARMIN_MOELLER_Opioids Claims_Litigation Update,Topic,Auto,958,ARMIN_MOELLER_Opioids Claims_Litigation Update.pptx,,,,,,,2021-01-08T15:35:30.8570000Z,1,20,2,,True,,2021-01-08T15:36:34.4270000Z,174,174,174
967,6657,Motivating Employees,Topic,Auto,958,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=discuss&rCode=8EA6AEF1-3833-440B-BD27-96168783F19E-23028,,,,,31,,2020-08-27T20:26:36.0570000Z,0,10,2,3000,False,,,174,,
966,6657,Leadership Review Quiz ,Topic,Auto,958,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=quiz&rcode=65C5EB64-1731-48D2-B886-C2A01750A9A9-6755,,,,45,,,2020-08-27T20:26:36.0270000Z,0,16,2,51000,False,,,174,,
965,6657,Conclusion Page,Topic,Auto,958,Course_Files/leadership_2019/pages/04_conclusion.html,,,,,,,2020-08-27T20:26:35.9470000Z,0,18,2,,False,,,174,,
964,6657,Emotional Intelligence - Branching Scenario,Topic,Auto,958,Course_Files/leadership_2019/pages/05_emotional_intelligence.html,,,,,,,2020-08-27T20:26:35.9170000Z,0,14,2,,False,,,174,,
963,6657,Who Said It? - Multiselect,Topic,Auto,958,Course_Files/leadership_2019/pages/03_leadership_sytles.html,,,,,,,2020-08-27T20:26:35.8870000Z,0,12,2,,False,,,174,,
962,6657,Motivating Employees,Topic,Auto,958,Course_Files/leadership_2019/pages/02_motivating_employees.html,,,,,,,2020-12-17T18:19:43.6930000Z,0,8,2,,False,,,174,,
961,6657,Types of Leadership - ILQ and D&D,Topic,Auto,958,Course_Files/leadership_2019/pages/01_types_of_leadership.html,,,,,,,2020-08-27T20:26:35.8400000Z,0,6,2,,False,,,174,,
960,6657,Weekly To Do,Topic,Auto,958,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=checklist&rCode=65C5EB64-1731-48D2-B886-C2A01750A9A9-6756,,,,19,,,2020-08-27T20:26:35.7900000Z,0,0,2,61000,False,,,174,,
959,6657,Introduction Page,Topic,Auto,958,Course_Files/leadership_2019/pages/00_module_introduction.html,,,,,,,2020-12-17T18:16:23.5030000Z,0,2,2,,False,,,174,,
958,6657,Leadership 101,Module,Auto,0,,,,,,,,2020-08-27T20:26:35.3300000Z,0,-51,1,,False,,,174,,
1189,6637,Introduction Page,Topic,Auto,653,Course_Files/leadership_2019/pages/00_module_introduction.html,,,,,,,2020-12-17T18:18:12.7470000Z,0,-144,2,,False,,,174,,
1149,6637,Virtual Classroom: Course Introduction,Topic,Auto,653,Course Files/Opportunity_Identification/module_01/Bongo-Virtual-Classroom-session.mp4,,,,,,,2020-10-05T22:11:38.5470000Z,0,-66,2,,False,,,174,,
1145,6637,Simple File Upload,Topic,Auto,1144,custom_widgets/teacher_profile/config.txt,,,,,,,2020-10-05T21:54:44.9500000Z,1,476,2,,False,,2020-10-05T21:54:45.1370000Z,174,174,174
1144,6637,temp1601934884604,Module,Auto,0,,,,,,,,2020-10-05T21:54:44.6900000Z,1,475,1,,True,,2020-10-05T21:54:45.1530000Z,174,174,174
1143,6637,Simple File Upload,Topic,Auto,1142,custom_widgets/teacher_profile/img/1601934883915_TP_IMG.png,,,,,,,2020-10-05T21:54:44.3770000Z,1,472,2,,False,,2020-10-05T21:54:44.5330000Z,174,174,174
1142,6637,temp1601934883919,Module,Auto,0,,,,,,,,2020-10-05T21:54:44.0170000Z,1,471,1,,True,,2020-10-05T21:54:44.5330000Z,174,174,174
1110,6637,Eval,Topic,Auto,653,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=survey&rCode=enterprisence-160,,,,30,,,2020-10-05T21:19:39.5670000Z,0,-56,2,32000,False,,,174,,
968,6637,page,Topic,Auto,653,Course Files/Opportunity_Identification/module_01/page.html,,,,,,,2020-08-28T20:43:42.3370000Z,1,-58,2,,False,,2020-08-28T20:55:27.6600000Z,174,174,174
956,6637,Virtual Classroom,Topic,Auto,663,https://youtu.be/mvuhQoGU3_o,,,,,,,2020-08-17T17:19:20.3800000Z,0,232,2,,False,,,174,,
955,6637,Video Assignment,Topic,Auto,653,https://youtu.be/7qkwXnD-IVA,,,,,,,2020-08-25T18:19:26.7370000Z,0,-118,2,,False,,,174,174,
927,6637,Great leadership starts with self-leadership | Lars Sudmann | TEDxUCLouvain,Topic,Auto,653,http://www.youtube.com/watch?v=vlpKyLklDDY,,,,,,,2019-08-20T18:22:51.7400000Z,0,-60,2,,False,28,,,,
926,6637,Sample,Topic,Auto,919,Sample.html,,,,,,,2019-06-12T14:28:11.9830000Z,1,462,2,,False,,2019-08-20T18:19:43.3630000Z,,,169
925,6637,Valuing Diversity,Topic,Auto,919,d2l:brightspace:content:us-east-1:61a1a19f-0eee-4f37-b7ca-53df6b621937:scorm:71f18639-19eb-cc34-44b1-1809a081ffb2/latest,,,,,,,2019-06-12T14:19:17.7500000Z,1,460,2,,False,,2019-08-20T18:19:43.3330000Z,,,169
924,6637,Additional Resources,Module,Auto,919,,,,,,,,2019-06-12T14:14:09.2930000Z,1,454,2,,False,,2019-08-20T18:19:42.6770000Z,,,169
923,6637,Fiction,Topic,Auto,919,Fiction.docx,,,,,,,2019-06-12T14:12:34.6070000Z,1,444,2,,False,,2019-08-20T18:19:42.3970000Z,,,169
922,6637,Fiction PPT,Topic,Auto,924,Fiction PPT.PPTX,,,,,,,2019-06-12T14:12:34.5430000Z,1,455,3,,False,,2019-08-20T18:19:42.6300000Z,,,169
921,6637,The Art of Fiction - Henry James,Topic,Auto,919,The Art of Fiction - Henry James.pdf,,,,,,,2019-06-12T14:12:34.4170000Z,1,446,2,,False,,2019-08-20T18:19:42.4270000Z,,,169
920,6637,Ten rules for writing fiction,Topic,Auto,919,Ten rules for writing fiction.docx,,,,,,,2019-06-12T14:12:34.3570000Z,1,450,2,,False,,2019-08-20T18:19:42.5370000Z,,,169
919,6637,Phil's Module,Module,Auto,0,,,,,,,,2019-06-12T14:11:05.8230000Z,1,443,1,,False,,2019-08-20T18:19:43.3800000Z,,,169
918,6637,PowerPoint: Leadership,Topic,Auto,653,Course Files/Opportunity_Identification/module_01/leadership101_07 (1).ppt,,,,,,,2019-06-11T20:20:18.4130000Z,0,-142,2,,False,,,,,
909,6637,Innovation: ,Topic,Auto,894,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=dropbox&rCode=enterprisence-46,,,,14,,,2018-05-14T18:12:46.0330000Z,0,24,2,2000,False,,,,,
908,6637,Conclusion,Topic,Auto,896,Course Files/01-theme-daylight/module-01/08_module_summary.html,,,,,,,2020-08-25T18:53:07.1500000Z,0,424,2,,False,,,,174,
907,6637,Weekly journal: Know thy self!,Topic,Auto,896,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=dropbox&rcode=8EA6AEF1-3833-440B-BD27-96168783F19E-1194,,,,13,,,2017-07-10T17:48:22.2530000Z,0,422,2,2000,False,,,,,
906,6637,Quiz: Leadership Review,Topic,Auto,896,Course Files/01-theme-daylight/module-01/07_leadership_review_quiz.html,,,,,,,2017-07-10T17:48:22.2100000Z,0,420,2,,False,,,,,
905,6637,Situational Leadership Scenario,Topic,Auto,895,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=discuss&rcode=8EA6AEF1-3833-440B-BD27-96168783F19E-1196,,,,,29,,2017-07-10T17:48:22.1130000Z,0,13,3,3000,False,,,,,
904,6637,The Conflict Leadership Scenario,Topic,Auto,895,Course Files/01-theme-daylight/custom/conflict-leadership-simulation/index.html,,,,,,,2019-03-21T13:16:26.5130000Z,0,11,3,,False,,,,,
903,6637,Video: Situational Based Learning,Topic,Auto,895,Course Files/01-theme-daylight/custom/video/sample.html,,,,,,,2019-03-21T13:16:26.4670000Z,0,9,3,,False,,,,,
902,6637,Hotspot Activity: Motivating Employees,Topic,Auto,671,Course Files/01-theme-daylight/module-01/05_motivating_employees.html,,,,,,,2017-07-10T17:48:21.0700000Z,0,187,3,,False,,,,,
901,6637,Inline Quiz: Follow the What?,Topic,Auto,894,Course Files/01-theme-daylight/module-01/03_follow_the_what.html,,,,,,,2017-07-10T17:48:21.0330000Z,0,20,2,,False,,,,,
900,6637,Interactive Lesson: Responding to Leadership Approaches,Topic,Auto,671,Course Files/01-theme-daylight/custom/_html_templates/dnd.html,,,,,,,2017-07-10T17:48:20.9830000Z,0,189,3,,False,,,,,
899,6637,Multi-Select Activity: Who Said It?,Topic,Auto,894,Course Files/01-theme-daylight/module-01/04_leadership_styles.html,,,,,,,2017-07-10T17:48:20.9430000Z,0,16,2,,False,,,,,
898,6637,Weekly To Do,Topic,Auto,893,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=checklist&rcode=8EA6AEF1-3833-440B-BD27-96168783F19E-1199,,,,18,,,2017-07-10T17:48:20.8970000Z,1,394,2,61000,False,,2019-03-21T13:18:41.7030000Z,,,
897,6637,Introduction to Management,Topic,Auto,893,Course Files/01-theme-daylight/module-01/00_introduction_2.html,,,,,,,2017-07-10T17:48:20.8430000Z,1,392,2,,False,,2019-03-21T13:18:41.6400000Z,,,
896,6637,Final Steps,Module,Auto,0,,,,,,,,2017-07-10T17:48:22.1930000Z,0,419,1,,False,,,,,
895,6637,Situational Leadership,Module,Auto,894,,,,,,,,2019-03-21T13:16:25.3900000Z,0,8,2,,False,,,,,
894,6637,Leadership Basics,Module,Auto,0,,,,,,,,2017-07-10T17:48:20.9200000Z,0,-43,1,,False,,,,,
893,6637,Introduction,Module,Auto,0,,,,,,,,2017-07-10T17:48:20.7900000Z,1,391,1,,False,,2019-03-21T13:18:41.7370000Z,,,
706,6637,test of click and reveal,Topic,Auto,671,test of click and reveal.html,,,,,,,2017-11-09T20:29:57.3530000Z,1,203,3,,False,,2017-11-09T20:33:24.2670000Z,,,
705,6637,SCORM: Critical Thinking and Problem Solving,Topic,Auto,653,d2l:brightspace:content:us-east-1:61a1a19f-0eee-4f37-b7ca-53df6b621937:scorm:59dbddb1-9146-f355-56ae-2b468b71247d/latest,,,,,,,2020-08-17T16:40:45.3500000Z,1,-124,2,,False,,2020-09-11T15:23:03.5070000Z,,174,174
686,6637,Webcast: Capture,Topic,Auto,653,Capture:2193,,,,,,,2017-09-26T20:15:03.0070000Z,1,-126,2,,False,,2020-08-17T16:39:37.9870000Z,,,174
685,6637,Videos,Topic,None,678,01-theme-daylight-ice-cream/module-02-dynamic-elements/06-video.html,,,,,,,2017-09-26T18:06:00.7170000Z,0,440,2,,False,,,,,
684,6637,Flip Cards,Topic,None,678,01-theme-daylight-ice-cream/module-02-dynamic-elements/05-flipcards.html,,,,,,,2017-09-26T18:06:00.4500000Z,0,438,2,,False,,,,,
683,6637,Tabs,Topic,None,678,01-theme-daylight-ice-cream/module-02-dynamic-elements/04-tabs.html,,,,,,,2017-09-26T18:06:00.4000000Z,0,436,2,,False,,,,,
682,6637,Accordions,Topic,None,678,01-theme-daylight-ice-cream/module-02-dynamic-elements/03-accordions.html,,,,,,,2017-09-26T18:06:00.3470000Z,0,434,2,,False,,,,,
681,6637,Buttons,Topic,None,678,01-theme-daylight-ice-cream/module-02-dynamic-elements/02-dynamic-question.html,,,,,,,2017-09-26T18:06:00.2930000Z,0,432,2,,False,,,,,
680,6637,Buttons,Topic,None,678,01-theme-daylight-ice-cream/module-02-dynamic-elements/00-buttons.html,,,,,,,2017-09-26T18:06:00.2470000Z,0,430,2,,False,,,,,
679,6637,Click and Reveal Table,Topic,None,678,01-theme-daylight-ice-cream/module-02-dynamic-elements/01-click&reveal-table.html,,,,,,,2017-09-26T18:06:00.1870000Z,0,428,2,,False,,,,,
678,6637,***Dynamic Elements,Module,Auto,0,,,,,,,,2020-02-13T21:52:09.4370000Z,0,427,1,,True,,,,,
677,6637,Summary,Topic,Auto,671,Daylight.html,,,,,,,2020-08-25T18:54:32.3730000Z,1,201,3,,True,,2020-08-25T18:55:04.0500000Z,,174,174
676,6637,Challenger Marketing,Topic,Auto,671,Challenger Marketing.pdf,,,,,,,2017-09-26T18:05:59.7330000Z,1,199,3,,False,,2019-08-20T18:23:13.4270000Z,,,174
